; rcp85 from v25
; hectordata 0.0.0.9000
; date Wed Feb  1 18:28:28 2023
; UNITS:, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA
2143,4.2496,2.6256,0,10.7655,0,0,0,0.495,0,155.925,0,3511.082,887.5909,690.2832,0.226,0.001,0,148.3043,703.4587,46.842,0.0911,0,131.8055,81.2269,21.8323,15.7756,0,176.2396,26.2416,23.9072,16.9223,12856.4,0,0,28.74,0,0.002,0,0,0
2144,4.2496,2.6256,0,10.7655,0,0,0,0.479,0,155.925,0,3511.082,887.5909,690.2832,0.214,0.001,0,148.3043,703.4587,46.842,0.0911,0,131.8055,81.2269,21.8323,15.7756,0,176.2396,26.2416,23.9072,16.9223,12856.4,0,0,28.74,0,0.002,0,0,0
2145,4.2496,2.6256,0,10.7655,0,0,0,0.463,0,155.925,0,3511.082,887.5909,690.2832,0.204,0.001,0,148.3043,703.4587,46.842,0.0911,0,131.8055,81.2269,21.8323,15.7756,0,176.2396,26.2416,23.9072,16.9223,12856.4,0,0,28.74,0,0.001,0,0,0
2146,4.2496,2.6256,0,10.7655,0,0,0,0.448,0,155.925,0,3511.082,887.5909,690.2832,0.193,0.001,0,148.3043,703.4587,46.842,0.0911,0,131.8055,81.2269,21.8323,15.7756,0,176.2396,26.2416,23.9072,16.9223,12856.4,0,0,28.74,0,0.001,0,0,0
2147,4.2496,2.6256,0,10.7655,0,0,0,0.433,0,155.925,0,3511.082,887.5909,690.2832,0.184,0.001,0,148.3043,703.4587,46.842,0.0911,0,131.8055,81.2269,21.8323,15.7756,0,176.2396,26.2416,23.9072,16.9223,12856.4,0,0,28.74,0,0.001,0,0,0
2148,4.2496,2.6256,0,10.7655,0,0,0,0.419,0,155.925,0,3511.082,887.5909,690.2832,0.175,0.001,0,148.3043,703.4587,46.842,0.0911,0,131.8055,81.2269,21.8323,15.7756,0,176.2396,26.2416,23.9072,16.9223,12856.4,0,0,28.74,0,0.001,0,0,0
2149,4.2496,2.6256,0,10.7655,0,0,0,0.405,0,155.925,0,3511.082,887.5909,690.2832,0.166,0.001,0,148.3043,703.4587,46.842,0.0911,0,131.8055,81.2269,21.8323,15.7756,0,176.2396,26.2416,23.9072,16.9223,12856.4,0,0,28.74,0,0.001,0,0,0
2150,4.2496,2.6256,0,10.7655,0,0,0,0.392,0,155.925,0,3511.082,887.5909,690.2832,0.157,0,0,148.3043,703.4587,46.842,0.0911,0,131.8055,81.2269,21.8323,15.7756,0,176.2396,26.2416,23.9072,16.9223,12856.4,0,0,28.74,0,0.001,0,0,0
2151,4.2496,2.5994163,0,10.656371,0,0,0,0.379,0,155.925,0,3511.082,887.7612,690.2832,0.15,0,0,148.35837,703.62182,46.859673,0.091385714,0.007146939,131.82622,81.237246,21.837794,15.750727,0,176.2396,26.2416,23.9072,16.758923,12856.4,0,0,28.470205,0,0.001,0,0,0
2152,4.2496,2.5732327,0,10.547243,0,0,0,0.366,0,155.925,0,3511.082,887.93151,690.2832,0.142,0,0,148.41245,703.78494,46.877347,0.091671429,0.014293878,131.84693,81.247592,21.843288,15.725853,0,176.2396,26.2416,23.9072,16.595547,12856.4,0,0,28.20041,0,0.001,0,0,0
2153,4.2496,2.547049,0,10.438114,0,0,0,0.354,0,155.925,0,3511.082,888.10181,690.2832,0.135,0,0,148.46652,703.94806,46.89502,0.091957143,0.021440816,131.86765,81.257938,21.848782,15.70098,0,176.2396,26.2416,23.9072,16.43217,12856.4,0,0,27.930615,0,0.001,0,0,0
2154,4.2496,2.5208653,0,10.328986,0,0,0,0.342,0,155.925,0,3511.082,888.27211,690.2832,0.128,0,0,148.5206,704.11118,46.912694,0.092242857,0.028587755,131.88837,81.268284,21.854276,15.676106,0,176.2396,26.2416,23.9072,16.268794,12856.4,0,0,27.66082,0,0.001,0,0,0
2155,4.2496,2.4946816,0,10.219857,0,0,0,0.331,0,155.925,0,3511.082,888.44242,690.2832,0.122,0,0,148.57467,704.2743,46.930367,0.092528571,0.035734694,131.90908,81.27863,21.859769,15.651233,0,176.2396,26.2416,23.9072,16.105417,12856.4,0,0,27.391026,0,0.001,0,0,0
2156,4.2496,2.468498,0,10.110729,0,0,0,0.32,0,155.925,0,3511.082,888.61272,690.2832,0.116,0,0,148.62875,704.43742,46.948041,0.092814286,0.042881633,131.9298,81.288976,21.865263,15.626359,0,176.2396,26.2416,23.9072,15.942041,12856.4,0,0,27.121231,0,0.001,0,0,0
2157,4.2496,2.4423143,0,10.0016,0,0,0,0.31,0,155.925,0,3511.082,888.78302,690.2832,0.11,0,0,148.68282,704.60054,46.965714,0.0931,0.050028571,131.95051,81.299321,21.870757,15.601486,0,176.2396,26.2416,23.9072,15.778664,12856.4,0,0,26.851436,0,0.001,0,0,0
2158,4.2496,2.4161306,0,9.8924714,0,0,0,0.299,0,155.925,0,3511.082,888.95332,690.2832,0.104,0,0,148.7369,704.76366,46.983388,0.093385714,0.05717551,131.97123,81.309667,21.876251,15.576612,0,176.2396,26.2416,23.9072,15.615288,12856.4,0,0,26.581641,0,0.001,0,0,0
2159,4.2496,2.3899469,0,9.7833429,0,0,0,0.29,0,155.925,0,3511.082,889.12363,690.2832,0.099,0,0,148.79097,704.92678,47.001061,0.093671429,0.064322449,131.99195,81.320013,21.881745,15.551739,0,176.2396,26.2416,23.9072,15.451911,12856.4,0,0,26.311846,0,0.001,0,0,0
2160,4.2496,2.3637633,0,9.6742143,0,0,0,0.28,0,155.925,0,3511.082,889.29393,690.2832,0.094,0,0,148.84504,705.0899,47.018735,0.093957143,0.071469388,132.01266,81.330359,21.887239,15.526865,0,176.2396,26.2416,23.9072,15.288535,12856.4,0,0,26.042051,0,0.001,0,0,0
2161,4.2496,2.3375796,0,9.5650857,0,0,0,0.271,0,155.925,0,3511.082,889.46423,690.2832,0.09,0,0,148.89912,705.25302,47.036408,0.094242857,0.078616327,132.03338,81.340705,21.892733,15.501992,0,176.2396,26.2416,23.9072,15.125158,12856.4,0,0,25.772256,0,0.001,0,0,0
2162,4.2496,2.3113959,0,9.4559571,0,0,0,0.262,0,155.925,0,3511.082,889.63454,690.2832,0.085,0,0,148.95319,705.41614,47.054082,0.094528571,0.085763265,132.0541,81.351051,21.898227,15.477118,0,176.2396,26.2416,23.9072,14.961782,12856.4,0,0,25.502461,0,0.001,0,0,0
2163,4.2496,2.2852122,0,9.3468286,0,0,0,0.253,0,155.925,0,3511.082,889.80484,690.2832,0.081,0,0,149.00727,705.57927,47.071755,0.094814286,0.092910204,132.07481,81.361397,21.90372,15.452245,0,176.2396,26.2416,23.9072,14.798405,12856.4,0,0,25.232666,0,0.001,0,0,0
2164,4.2496,2.2590286,0,9.2377,0,0,0,0.245,0,155.925,0,3511.082,889.97514,690.2832,0.077,0,0,149.06134,705.74239,47.089429,0.0951,0.10005714,132.09553,81.371743,21.909214,15.427371,0,176.2396,26.2416,23.9072,14.635029,12856.4,0,0,24.962871,0,0.001,0,0,0
2165,4.2496,2.2328449,0,9.1285714,0,0,0,0.237,0,155.925,0,3511.082,890.14545,690.2832,0.073,0,0,149.11542,705.90551,47.107102,0.095385714,0.10720408,132.11624,81.382089,21.914708,15.402498,0,176.2396,26.2416,23.9072,14.471652,12856.4,0,0,24.693077,0,0.001,0,0,0
2166,4.2496,2.2066612,0,9.0194429,0,0,0,0.229,0,155.925,0,3511.082,890.31575,690.2832,0.069,0,0,149.16949,706.06863,47.124776,0.095671429,0.11435102,132.13696,81.392435,21.920202,15.377624,0,176.2396,26.2416,23.9072,14.308276,12856.4,0,0,24.423282,0,0.001,0,0,0
2167,4.2496,2.1804776,0,8.9103143,0,0,0,0.221,0,155.925,0,3511.082,890.48605,690.2832,0.066,0,0,149.22357,706.23175,47.142449,0.095957143,0.12149796,132.15768,81.402781,21.925696,15.352751,0,176.2396,26.2416,23.9072,14.144899,12856.4,0,0,24.153487,0,0,0,0,0
2168,4.2496,2.1542939,0,8.8011857,0,0,0,0.214,0,155.925,0,3511.082,890.65636,690.2832,0.063,0,0,149.27764,706.39487,47.160122,0.096242857,0.1286449,132.17839,81.413127,21.93119,15.327878,0,176.2396,26.2416,23.9072,13.981522,12856.4,0,0,23.883692,0,0,0,0,0
2169,4.2496,2.1281102,0,8.6920571,0,0,0,0.207,0,155.925,0,3511.082,890.82666,690.2832,0.059,0,0,149.33172,706.55799,47.177796,0.096528571,0.13579184,132.19911,81.423472,21.936684,15.303004,0,176.2396,26.2416,23.9072,13.818146,12856.4,0,0,23.613897,0,0,0,0,0
2170,4.2496,2.1019265,0,8.5829286,0,0,0,0.2,0,155.925,0,3511.082,890.99696,690.2832,0.056,0,0,149.38579,706.72111,47.195469,0.096814286,0.14293878,132.21983,81.433818,21.942178,15.278131,0,176.2396,26.2416,23.9072,13.654769,12856.4,0,0,23.344102,0,0,0,0,0
2171,4.2496,2.0757429,0,8.4738,0,0,0,0.194,0,155.925,0,3511.082,891.16726,690.2832,0.054,0,0,149.43986,706.88423,47.213143,0.0971,0.15008571,132.24054,81.444164,21.947671,15.253257,0,176.2396,26.2416,23.9072,13.491393,12856.4,0,0,23.074307,0,0,0,0,0
2172,4.2496,2.0495592,0,8.3646714,0,0,0,0.187,0,155.925,0,3511.082,891.33757,690.2832,0.051,0,0,149.49394,707.04735,47.230816,0.097385714,0.15723265,132.26126,81.45451,21.953165,15.228384,0,176.2396,26.2416,23.9072,13.328016,12856.4,0,0,22.804512,0,0,0,0,0
2173,4.2496,2.0233755,0,8.2555429,0,0,0,0.181,0,155.925,0,3511.082,891.50787,690.2832,0.048,0,0,149.54801,707.21047,47.24849,0.097671429,0.16437959,132.28198,81.464856,21.958659,15.20351,0,176.2396,26.2416,23.9072,13.16464,12856.4,0,0,22.534717,0,0,0,0,0
2174,4.2496,1.9971918,0,8.1464143,0,0,0,0.175,0,155.925,0,3511.082,891.67817,690.2832,0.046,0,0,149.60209,707.37359,47.266163,0.097957143,0.17152653,132.30269,81.475202,21.964153,15.178637,0,176.2396,26.2416,23.9072,13.001263,12856.4,0,0,22.264922,0,0,0,0,0
2175,4.2496,1.9710082,0,8.0372857,0,0,0,0.169,0,155.925,0,3511.082,891.84848,690.2832,0.044,0,0,149.65616,707.53671,47.283837,0.098242857,0.17867347,132.32341,81.485548,21.969647,15.153763,0,176.2396,26.2416,23.9072,12.837887,12856.4,0,0,21.995128,0,0,0,0,0
2176,4.2496,1.9448245,0,7.9281571,0,0,0,0.164,0,155.925,0,3511.082,892.01878,690.2832,0.042,0,0,149.71024,707.69983,47.30151,0.098528571,0.18582041,132.34412,81.495894,21.975141,15.12889,0,176.2396,26.2416,23.9072,12.67451,12856.4,0,0,21.725333,0,0,0,0,0
2177,4.2496,1.9186408,0,7.8190286,0,0,0,0.158,0,155.925,0,3511.082,892.18908,690.2832,0.039,0,0,149.76431,707.86295,47.319184,0.098814286,0.19296735,132.36484,81.50624,21.980635,15.104016,0,176.2396,26.2416,23.9072,12.511134,12856.4,0,0,21.455538,0,0,0,0,0
2178,4.2496,1.8924571,0,7.7099,0,0,0,0.153,0,155.925,0,3511.082,892.35939,690.2832,0.037,0,0,149.81839,708.02607,47.336857,0.0991,0.20011429,132.38556,81.516586,21.986129,15.079143,0,176.2396,26.2416,23.9072,12.347757,12856.4,0,0,21.185743,0,0,0,0,0
2179,4.2496,1.8662735,0,7.6007714,0,0,0,0.148,0,155.925,0,3511.082,892.52969,690.2832,0.036,0,0,149.87246,708.18919,47.354531,0.099385714,0.20726122,132.40627,81.526932,21.991622,15.054269,0,176.2396,26.2416,23.9072,12.184381,12856.4,0,0,20.915948,0,0,0,0,0
2180,4.2496,1.8400898,0,7.4916429,0,0,0,0.143,0,155.925,0,3511.082,892.69999,690.2832,0.034,0,0,149.92653,708.35231,47.372204,0.099671429,0.21440816,132.42699,81.537278,21.997116,15.029396,0,176.2396,26.2416,23.9072,12.021004,12856.4,0,0,20.646153,0,0,0,0,0
2181,4.2496,1.8139061,0,7.3825143,0,0,0,0.138,0,155.925,0,3511.082,892.87029,690.2832,0.032,0,0,149.98061,708.51543,47.389878,0.099957143,0.2215551,132.44771,81.547623,22.00261,15.004522,0,176.2396,26.2416,23.9072,11.857628,12856.4,0,0,20.376358,0,0,0,0,0
2182,4.2496,1.7877224,0,7.2733857,0,0,0,0.134,0,155.925,0,3511.082,893.0406,690.2832,0.031,0,0,150.03468,708.67855,47.407551,0.10024286,0.22870204,132.46842,81.557969,22.008104,14.979649,0,176.2396,26.2416,23.9072,11.694251,12856.4,0,0,20.106563,0,0,0,0,0
2183,4.2496,1.7615388,0,7.1642571,0,0,0,0.129,0,155.925,0,3511.082,893.2109,690.2832,0.029,0,0,150.08876,708.84167,47.425224,0.10052857,0.23584898,132.48914,81.568315,22.013598000000002,14.954776,0,176.2396,26.2416,23.9072,11.530874,12856.4,0,0,19.836768,0,0,0,0,0
2184,4.2496,1.7353551,0,7.0551286,0,0,0,0.125,0,155.925,0,3511.082,893.3812,690.2832,0.028,0,0,150.14283,709.00479,47.442898,0.10081429,0.24299592,132.50986,81.578661,22.019092,14.929902,0,176.2396,26.2416,23.9072,11.367498,12856.4,0,0,19.566973,0,0,0,0,0
2185,4.2496,1.7091714,0,6.946,0,0,0,0.121,0,155.925,0,3511.082,893.55151,690.2832,0.026,0,0,150.19691,709.16791,47.460571,0.1011,0.25014286,132.53057,81.589007,22.024586,14.905029,0,176.2396,26.2416,23.9072,11.204121,12856.4,0,0,19.297179,0,0,0,0,0
2186,4.2496,1.6829878,0,6.8368714,0,0,0,0.117,0,155.925,0,3511.082,893.72181,690.2832,0.025,0,0,150.25098,709.33103,47.478245,0.10138571,0.2572898,132.55129,81.599353,22.03008,14.880155,0,176.2396,26.2416,23.9072,11.040745,12856.4,0,0,19.027384,0,0,0,0,0
2187,4.2496,1.6568041,0,6.7277429,0,0,0,0.113,0,155.925,0,3511.082,893.89211,690.2832,0.024,0,0,150.30506,709.49416,47.495918,0.10167143,0.26443673,132.572,81.609699,22.035573,14.855282,0,176.2396,26.2416,23.9072,10.877368,12856.4,0,0,18.757589,0,0,0,0,0
2188,4.2496,1.6306204,0,6.6186143,0,0,0,0.109,0,155.925,0,3511.082,894.06242,690.2832,0.022,0,0,150.35913,709.65728,47.513592,0.10195714,0.27158367,132.59272,81.620045,22.041067,14.830408,0,176.2396,26.2416,23.9072,10.713992,12856.4,0,0,18.487794,0,0,0,0,0
2189,4.2496,1.6044367,0,6.5094857,0,0,0,0.106,0,155.925,0,3511.082,894.23272,690.2832,0.021,0,0,150.41321,709.8204,47.531265,0.10224286,0.27873061,132.61344,81.630391,22.046561,14.805535,0,176.2396,26.2416,23.9072,10.550615,12856.4,0,0,18.217999,0,0,0,0,0
2190,4.2496,1.5782531,0,6.4003571,0,0,0,0.102,0,155.925,0,3511.082,894.40302,690.2832,0.02,0,0,150.46728,709.98352,47.548939,0.10252857,0.28587755,132.63415,81.640737,22.052055,14.780661,0,176.2396,26.2416,23.9072,10.387239,12856.4,0,0,17.948204,0,0,0,0,0
2191,4.2496,1.5520694,0,6.2912286,0,0,0,0.099,0,155.925,0,3511.082,894.57333,690.2832,0.019,0,0,150.52135,710.14664,47.566612,0.10281429,0.29302449,132.65487,81.651083,22.057549,14.755788,0,176.2396,26.2416,23.9072,10.223862,12856.4,0,0,17.678409,0,0,0,0,0
2192,4.2496,1.5258857,0,6.1821,0,0,0,0.096,0,155.925,0,3511.082,894.74363,690.2832,0.018,0,0,150.57543,710.30976,47.584286,0.1031,0.30017143,132.67559,81.661429,22.063043,14.730914,0,176.2396,26.2416,23.9072,10.060486,12856.4,0,0,17.408614,0,0,0,0,0
2193,4.2496,1.499702,0,6.0729714,0,0,0,0.093,0,155.925,0,3511.082,894.91393,690.2832,0.017,0,0,150.6295,710.47288,47.601959,0.10338571,0.30731837,132.6963,81.671774,22.068537,14.706041,0,176.2396,26.2416,23.9072,9.8971092,12856.4,0,0,17.138819,0,0,0,0,0
2194,4.2496,1.4735184,0,5.9638429,0,0,0,0.089,0,155.925,0,3511.082,895.08423,690.2832,0.016,0,0,150.68358,710.636,47.619633,0.10367143,0.31446531,132.71702,81.68212,22.074031,14.681167,0,176.2396,26.2416,23.9072,9.7337327,12856.4,0,0,16.869024,0,0,0,0,0
2195,4.2496,1.4473347,0,5.8547143,0,0,0,0.087,0,155.925,0,3511.082,895.25454,690.2832,0.016,0,0,150.73765,710.79912,47.637306,0.10395714,0.32161224,132.73773,81.692466,22.079524,14.656294,0,176.2396,26.2416,23.9072,9.5703561,12856.4,0,0,16.59923,0,0,0,0,0
2196,4.2496,1.421151,0,5.7455857,0,0,0,0.084,0,155.925,0,3511.082,895.42484,690.2832,0.015,0,0,150.79173,710.96224,47.65498,0.10424286,0.32875918,132.75845,81.702812,22.085018,14.63142,0,176.2396,26.2416,23.9072,9.4069796,12856.4,0,0,16.329435,0,0,0,0,0
2197,4.2496,1.3949673,0,5.6364571,0,0,0,0.081,0,155.925,0,3511.082,895.59514,690.2832,0.014,0,0,150.8458,711.12536,47.672653,0.10452857,0.33590612,132.77917,81.713158,22.090512,14.606547,0,176.2396,26.2416,23.9072,9.2436031,12856.4,0,0,16.05964,0,0,0,0,0
2198,4.2496,1.3687837,0,5.5273286,0,0,0,0.078,0,155.925,0,3511.082,895.76545,690.2832,0.013,0,0,150.89988,711.28848,47.690327,0.10481429,0.34305306,132.79988,81.723504,22.096006,14.581673,0,176.2396,26.2416,23.9072,9.0802265,12856.4,0,0,15.789845,0,0,0,0,0
2199,4.2496,1.3426,0,5.4182,0,0,0,0.076,0,155.925,0,3511.082,895.93575,690.2832,0.013,0,0,150.95395,711.4516,47.708,0.1051,0.3502,132.8206,81.73385,22.1015,14.5568,0,176.2396,26.2416,23.9072,8.91685,12856.4,0,0,15.52005,0,0,0,0,0
2200,4.2496,1.3164163,0,5.3090714,0,0,0,0.073,0,155.925,0,3511.082,896.10605,690.2832,0.012,0,0,151.00802,711.61472,47.725673,0.10538571,0.35734694,132.84132,81.744196,22.106994,14.531927,0,176.2396,26.2416,23.9072,8.7534735,12856.4,0,0,15.250255,0,0,0,0,0
2201,4.2496,1.2902327,0,5.1999429,0,0,0,0.071,0,155.925,0,3511.082,896.27636,690.2832,0.012,0,0,151.0621,711.77784,47.743347,0.10567143,0.36449388,132.86203,81.754542,22.112488,14.507053,0,176.2396,26.2416,23.9072,8.5900969,12856.4,0,0,14.98046,0,0,0,0,0
2202,4.2496,1.264049,0,5.0908143,0,0,0,0.068,0,155.925,0,3511.082,896.44666,690.2832,0.011,0,0,151.11617,711.94096,47.76102,0.10595714,0.37164082,132.88275,81.764888,22.117982,14.48218,0,176.2396,26.2416,23.9072,8.4267204,12856.4,0,0,14.710665,0,0,0,0,0
2203,4.2496,1.2378653,0,4.9816857,0,0,0,0.066,0,155.925,0,3511.082,896.61696,690.2832,0.01,0,0,151.17025,712.10408,47.778694,0.10624286,0.37878776,132.90347,81.775234,22.123476,14.457306,0,176.2396,26.2416,23.9072,8.2633439,12856.4,0,0,14.44087,0,0,0,0,0
2204,4.2496,1.2116816,0,4.8725571,0,0,0,0.064,0,155.925,0,3511.082,896.78727,690.2832,0.01,0,0,151.22432,712.2672,47.796367,0.10652857,0.38593469,132.92418,81.78558,22.128969,14.432433,0,176.2396,26.2416,23.9072,8.0999673,12856.4,0,0,14.171076,0,0,0,0,0
2205,4.2496,1.185498,0,4.7634286,0,0,0,0.062,0,155.925,0,3511.082,896.95757,690.2832,0.009,0,0,151.2784,712.43032,47.814041,0.10681429,0.39308163,132.9449,81.795926,22.134463,14.407559,0,176.2396,26.2416,23.9072,7.9365908,12856.4,0,0,13.901281000000001,0,0,0,0,0
2206,4.2496,1.1593143,0,4.6543,0,0,0,0.06,0,155.925,0,3511.082,897.12787,690.2832,0.009,0,0,151.33247,712.59344,47.831714,0.1071,0.40022857,132.96561,81.806271,22.139957,14.382686,0,176.2396,26.2416,23.9072,7.7732143,12856.4,0,0,13.631486,0,0,0,0,0
2207,4.2496,1.1331306,0,4.5451714,0,0,0,0.058,0,155.925,0,3511.082,897.29817,690.2832,0.008,0,0,151.38655,712.75656,47.849388,0.10738571,0.40737551,132.98633,81.816617,22.145451,14.357812,0,176.2396,26.2416,23.9072,7.6098378,12856.4,0,0,13.361691,0,0,0,0,0
2208,4.2496,1.1069469,0,4.4360429,0,0,0,0.056,0,155.925,0,3511.082,897.46848,690.2832,0.008,0,0,151.44062,712.91968,47.867061,0.10767143,0.41452245,133.00705,81.826963,22.150945,14.332939,0,176.2396,26.2416,23.9072,7.4464612,12856.4,0,0,13.091896,0,0,0,0,0
2209,4.2496,1.0807633,0,4.3269143,0,0,0,0.054,0,155.925,0,3511.082,897.63878,690.2832,0.008,0,0,151.49469,713.0828,47.884735,0.10795714,0.42166939,133.02776,81.837309,22.156439,14.308065,0,176.2396,26.2416,23.9072,7.2830847,12856.4,0,0,12.822101,0,0,0,0,0
2210,4.2496,1.0545796,0,4.2177857,0,0,0,0.052,0,155.925,0,3511.082,897.80908,690.2832,0.007,0,0,151.54877,713.24592,47.902408,0.10824286,0.42881633,133.04848,81.847655,22.161933,14.283192,0,176.2396,26.2416,23.9072,7.1197082,12856.4,0,0,12.552306,0,0,0,0,0
2211,4.2496,1.0283959,0,4.1086571,0,0,0,0.051,0,155.925,0,3511.082,897.97939,690.2832,0.007,0,0,151.60284,713.40904,47.920082,0.10852857,0.43596327,133.0692,81.858001,22.167427,14.258318,0,176.2396,26.2416,23.9072,6.9563316,12856.4,0,0,12.282511,0,0,0,0,0
2212,4.2496,1.0022122,0,3.9995286,0,0,0,0.049,0,155.925,0,3511.082,898.14969,690.2832,0.007,0,0,151.65692,713.57217,47.937755,0.10881429,0.4431102,133.08991,81.868347,22.17292,14.233445,0,176.2396,26.2416,23.9072,6.7929551,12856.4,0,0,12.012716,0,0,0,0,0
2213,4.2496,0.97602857,0,3.8904,0,0,0,0.047,0,155.925,0,3511.082,898.31999,690.2832,0.006,0,0,151.71099,713.73529,47.955429,0.1091,0.45025714,133.11063,81.878693,22.178414,14.208571,0,176.2396,26.2416,23.9072,6.6295786,12856.4,0,0,11.742921,0,0,0,0,0
2214,4.2496,0.9498449,0,3.7812714,0,0,0,0.046,0,155.925,0,3511.082,898.4903,690.2832,0.006,0,0,151.76507,713.89841,47.973102,0.10938571,0.45740408,133.13134,81.889039,22.183908,14.183698,0,176.2396,26.2416,23.9072,6.466202,12856.4,0,0,11.473127,0,0,0,0,0
2215,4.2496,0.92366122,0,3.6721429,0,0,0,0.044,0,155.925,0,3511.082,898.6606,690.2832,0.006,0,0,151.81914,714.06153,47.990776,0.10967143,0.46455102,133.15206,81.899385,22.189402,14.158824,0,176.2396,26.2416,23.9072,6.3028255,12856.4,0,0,11.203332,0,0,0,0,0
2216,4.2496,0.89747755,0,3.5630143,0,0,0,0.043,0,155.925,0,3511.082,898.8309,690.2832,0.005,0,0,151.87322,714.22465,48.008449,0.10995714,0.47169796,133.17278,81.909731,22.194896,14.133951,0,176.2396,26.2416,23.9072,6.139449,12856.4,0,0,10.933537,0,0,0,0,0
2217,4.2496,0.87129388,0,3.4538857,0,0,0,0.041,0,155.925,0,3511.082,899.00121,690.2832,0.005,0,0,151.92729,714.38777,48.026122,0.11024286,0.4788449,133.19349,81.920077,22.20039,14.109078,0,176.2396,26.2416,23.9072,5.9760724,12856.4,0,0,10.663742,0,0,0,0,0
2218,4.2496,0.8451102,0,3.3447571,0,0,0,0.04,0,155.925,0,3511.082,899.17151,690.2832,0.005,0,0,151.98137,714.55089,48.043796,0.11052857,0.48599184,133.21421,81.930422,22.205884,14.084204,0,176.2396,26.2416,23.9072,5.8126959,12856.4,0,0,10.393947,0,0,0,0,0
2219,4.2496,0.81892653,0,3.2356286,0,0,0,0.039,0,155.925,0,3511.082,899.34181,690.2832,0.005,0,0,152.03544,714.71401,48.061469,0.11081429,0.49313878,133.23493,81.940768,22.211378,14.059331,0,176.2396,26.2416,23.9072,5.6493194,12856.4,0,0,10.124152,0,0,0,0,0
2220,4.2496,0.79274286,0,3.1265,0,0,0,0.037,0,155.925,0,3511.082,899.51211,690.2832,0.004,0,0,152.08951,714.87713,48.079143,0.1111,0.50028571,133.25564,81.951114,22.216871,14.034457,0,176.2396,26.2416,23.9072,5.4859429,12856.4,0,0,9.8543571,0,0,0,0,0
2221,4.2496,0.76655918,0,3.0173714,0,0,0,0.036,0,155.925,0,3511.082,899.68242,690.2832,0.004,0,0,152.14359,715.04025,48.096816,0.11138571,0.50743265,133.27636,81.96146,22.222365,14.009584,0,176.2396,26.2416,23.9072,5.3225663,12856.4,0,0,9.5845622,0,0,0,0,0
2222,4.2496,0.74037551,0,2.9082429,0,0,0,0.035,0,155.925,0,3511.082,899.85272,690.2832,0.004,0,0,152.19766,715.20337,48.11449,0.11167143,0.51457959,133.29708,81.971806,22.227859,13.98471,0,176.2396,26.2416,23.9072,5.1591898,12856.4,0,0,9.3147673,0,0,0,0,0
2223,4.2496,0.71419184,0,2.7991143,0,0,0,0.034,0,155.925,0,3511.082,900.02302,690.2832,0.004,0,0,152.25174,715.36649,48.132163,0.11195714,0.52172653,133.31779,81.982152,22.233353,13.959837,0,176.2396,26.2416,23.9072,4.9958133,12856.4,0,0,9.0449724,0,0,0,0,0
2224,4.2496,0.68800816,0,2.6899857,0,0,0,0.033,0,155.925,0,3511.082,900.19333,690.2832,0.004,0,0,152.30581,715.52961,48.149837,0.11224286,0.52887347,133.33851,81.992498,22.238847,13.934963,0,176.2396,26.2416,23.9072,4.8324367,12856.4,0,0,8.7751776,0,0,0,0,0
2225,4.2496,0.66182449,0,2.5808571,0,0,0,0.032,0,155.925,0,3511.082,900.36363,690.2832,0.003,0,0,152.35989,715.69273,48.16751,0.11252857,0.53602041,133.35922,82.002844,22.244341,13.91009,0,176.2396,26.2416,23.9072,4.6690602,12856.4,0,0,8.5053827,0,0,0,0,0
2226,4.2496,0.63564082,0,2.4717286,0,0,0,0.031,0,155.925,0,3511.082,900.53393,690.2832,0.003,0,0,152.41396,715.85585,48.185184,0.11281429,0.54316735,133.37994,82.01319,22.249835,13.885216,0,176.2396,26.2416,23.9072,4.5056837,12856.4,0,0,8.2355878,0,0,0,0,0
2227,4.2496,0.60945714,0,2.3626,0,0,0,0.03,0,155.925,0,3511.082,900.70424,690.2832,0.003,0,0,152.46804,716.01897,48.202857,0.1131,0.55031429,133.40066,82.023536000000007,22.255329,13.860343,0,176.2396,26.2416,23.9072,4.3423071,12856.4,0,0,7.9657929,0,0,0,0,0
2228,4.2496,0.58327347,0,2.2534714,0,0,0,0.029,0,155.925,0,3511.082,900.87454,690.2832,0.003,0,0,152.52211,716.18209,48.220531,0.11338571,0.55746122,133.42137,82.033882,22.260822,13.835469,0,176.2396,26.2416,23.9072,4.1789306,12856.4,0,0,7.695998,0,0,0,0,0
2229,4.2496,0.5570898,0,2.1443429,0,0,0,0.028,0,155.925,0,3511.082,901.04484,690.2832,0.003,0,0,152.57618,716.34521,48.238204,0.11367143,0.56460816,133.44209,82.044228,22.266316,13.810596,0,176.2396,26.2416,23.9072,4.0155541,12856.4,0,0,7.4262031,0,0,0,0,0
2230,4.2496,0.53090612,0,2.0352143,0,0,0,0.027,0,155.925,0,3511.082,901.21514,690.2832,0.003,0,0,152.63026,716.50833,48.255878,0.11395714,0.5717551,133.46281,82.054573,22.27181,13.785722,0,176.2396,26.2416,23.9072,3.8521776,12856.4,0,0,7.1564082,0,0,0,0,0
